#                           1                            2                            3                            4                            5 
#              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
#                        6794      2.5000000000000000E+001      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 
#
#                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11 
#                    model_number                         star_age                        star_mass                       delta_mass                        star_mdot                         log_Teff                            log_L                            log_R                            log_g                       center_he4                       surface_h1 
                             865          8.9804053733679019E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7000729406106236E+000          5.5409625641859472E+000          2.8935942373243528E+000         -1.2431549030466081E-001          3.2283755534495310E-004          4.0864806870820469E-001 
                             866          8.9804053733700719E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7000789288843152E+000          5.5409834592120513E+000          2.8935927082900208E+000         -1.2431243223599643E-001          3.2653009587833777E-004          4.0864806870818871E-001 
                             867          8.9804053733721972E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7000846358207933E+000          5.5410042022767776E+000          2.8935916659494296E+000         -1.2431034755481409E-001          3.2990251040888966E-004          4.0864806870817311E-001 
                             868          8.9804053733742777E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7000902566685778E+000          5.5410246691754459E+000          2.8935906577031929E+000         -1.2430833106234072E-001          3.3335033670405466E-004          4.0864806870815784E-001 
                             869          8.9804053733759429E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7000946888063901E+000          5.5410412006437220E+000          2.8935900591617072E+000         -1.2430713397936902E-001          3.3567714915903104E-004          4.0864806870814568E-001 
                             870          8.9804053733777758E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7000996759058848E+000          5.5410582843977512E+000          2.8935886268397319E+000         -1.2430426933541831E-001          3.3891435226161468E-004          4.0864806870813219E-001 
                             871          8.9804053733797893E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7001049625902294E+000          5.5410769578523347E+000          2.8935873901983347E+000         -1.2430179605262383E-001          3.4222057796660509E-004          4.0864806870811737E-001 
                             872          8.9804053733814023E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7001093673901582E+000          5.5410930096713154E+000          2.8935866065079683E+000         -1.2430022867189176E-001          3.4435189323995640E-004          4.0864806870810561E-001 
                             873          8.9804053733831737E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7001140862690027E+000          5.5411104946738732E+000          2.8935859112515567E+000         -1.2429883815906818E-001          3.4761389811309163E-004          4.0864806870809256E-001 
                             874          8.9804053733851258E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7001192197110133E+000          5.5411290837931091E+000          2.8935849389271540E+000         -1.2429689351026260E-001          3.5104493446209577E-004          4.0864806870807824E-001 
                             875          8.9804053733872697E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7001249632989230E+000          5.5411493495400181E+000          2.8935835846247895E+000         -1.2429418490553405E-001          3.5457209219907286E-004          4.0864806870806253E-001 
                             876          8.9804053733892851E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7001301807359881E+000          5.5411680917178501E+000          2.8935825208395753E+000         -1.2429205733510541E-001          3.5789043562895004E-004          4.0864806870804765E-001 
                             877          8.9804053733912297E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7001350535425428E+000          5.5411858691135585E+000          2.8935816639243193E+000         -1.2429034350459313E-001          3.6120720522675275E-004          4.0864806870803333E-001 
                             878          8.9804053733931351E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7001398415230460E+000          5.5412034383192736E+000          2.8935808725661718E+000         -1.2428876078829866E-001          3.6451764581889084E-004          4.0864806870801940E-001 
                             879          8.9804053733950146E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7001447082119610E+000          5.5412208841201052E+000          2.8935798620887576E+000         -1.2428673983347030E-001          3.6792525106857149E-004          4.0864806870800557E-001 
                             880          8.9804053733968772E+006          1.6787407432199068E+001         -8.2125925678009324E+000          0.0000000000000000E+000          3.7001491601910854E+000          5.5412371805099268E+000          2.8935791063254186E+000         -1.2428522830679181E-001          3.7122897046928629E-004          4.0864806870799192E-001 
