#                           1                            2                            3                            4                            5 
#              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
#                        6794      2.0000000000000000E+001      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 
#
#                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11 
#                    model_number                         star_age                        star_mass                       delta_mass                        star_mdot                         log_Teff                            log_L                            log_R                            log_g                       center_he4                       surface_h1 
                            1001          1.0482592783808587E+007          1.0944953217754689E+001         -9.0550467822453111E+000         -9.0406691143757549E-006          3.6461997929173715E+000          5.1897746804606131E+000          2.8257465908481896E+000         -1.7438991868943660E-001          4.5612923419740346E-002          4.6632906826592974E-001 
                            1002          1.0483378484507900E+007          1.0937852671587381E+001         -9.0621473284126193E+000         -9.0372150279726717E-006          3.6460772905504175E+000          5.1898132124137168E+000          2.8260108615586499E+000         -1.7520030039562848E-001          4.4864543995914941E-002          4.6618175526513972E-001 
                            1003          1.0484242755277144E+007          1.0930027470099851E+001         -9.0699725299001486E+000         -9.0541086960333278E-006          3.6459486029771160E+000          5.1899052083251327E+000          2.8263142346609604E+000         -1.7611786245883748E-001          4.4654694858558802E-002          4.6603457513754765E-001 
                            1004          1.0485193453123311E+007          1.0921401783808607E+001         -9.0785982161913932E+000         -9.0730049784167210E-006          3.6457940383556346E+000          5.1899782783332258E+000          2.8266598989079696E+000         -1.7715205988925034E-001          4.3753291906269795E-002          4.6588983695327479E-001 
                            1005          1.0486239220754094E+007          1.0911890628276826E+001         -9.0881093717231742E+000         -9.0949033530998073E-006          3.6456971890495744E+000          5.1900639058937568E+000          2.8268964113003552E+000         -1.7800346486032642E-001          4.3342477049505376E-002          4.6574702493258352E-001 
                            1006          1.0486814392951025E+007          1.0906651062019813E+001         -9.0933489379801866E+000         -9.1095610757439579E-006          3.6457195853654025E+000          5.1901260998272152E+000          2.8268827156354290E+000         -1.7818465894273730E-001          4.2801150744828625E-002          4.6552125564636310E-001 
                            1007          1.0487447082367649E+007          1.0900888538809577E+001         -9.0991114611904234E+000         -9.1079810390731873E-006          3.6456552146043419E+000          5.1901770311910891E+000          2.8270369228394880E+000         -1.7872259324499351E-001          4.2490947504280098E-002          4.6530372159496852E-001 
                            1008          1.0488143040725937E+007          1.0894543083821329E+001         -9.1054569161786709E+000         -9.1175785342499196E-006          3.6457700819465555E+000          5.1902578555942505E+000          2.8268476003566407E+000         -1.7859682660831128E-001          4.1839718277772192E-002          4.6522957376715562E-001 
                            1009          1.0488908594920050E+007          1.0887573349289042E+001         -9.1124266507109581E+000         -9.1041687000886305E-006          3.6456428411156234E+000          5.1902826822212482E+000          2.8271144953320042E+000         -1.7940854339505524E-001          4.1516792012671097E-002          4.6508400944024308E-001 
                            1010          1.0489750704533577E+007          1.0879892014676946E+001         -9.1201079853230542E+000         -9.1215377294233223E-006          3.6454164929959263E+000          5.1903274640278871E+000          2.8275895824747179E+000         -1.8066522662108583E-001          4.0734582274876502E-002          4.6493441844098471E-001 
                            1011          1.0490677025108457E+007          1.0871413876892499E+001         -9.1285861231075014E+000         -9.1524878258784268E-006          3.6453908997400140E+000          5.1904167073999004E+000          2.8276853906725483E+000         -1.8119539819696542E-001          4.0229459087202664E-002          4.6479523896447650E-001 
                            1012          1.0491695977740826E+007          1.0862082481779687E+001         -9.1379175182203127E+000         -9.1578301251622243E-006          3.6454235718967669E+000          5.1905405633021031E+000          2.8276819743101442E+000         -1.8156149890064041E-001          3.9289928775965405E-002          4.6458749890219941E-001 
                            1013          1.0491976189714726E+007          1.0859516810340024E+001         -9.1404831896599763E+000         -9.1561806012199820E-006          3.6452959487491023E+000          5.1904807303832579E+000          2.8279073041460498E+000         -1.8211475294764687E-001          3.9334471411640044E-002          4.6458700052102442E-001 
                            1014          1.0492284422886018E+007          1.0856689738572886E+001         -9.1433102614271142E+000         -9.1718608847129148E-006          3.6451753003327965E+000          5.1904952527751549E+000          2.8281558621746110E+000         -1.8272494415650722E-001          3.9044872034985550E-002          4.6447234976767238E-001 
                            1015          1.0492623479374437E+007          1.0853574400190396E+001         -9.1464255998096036E+000         -9.1882576764890031E-006          3.6450092095764237E+000          5.1905118891678104E+000          2.8284963618836834E+000         -1.8353058271026190E-001          3.8765208826613592E-002          4.6426551400856025E-001 
                            1016          1.0492996441511700E+007          1.0850139127739391E+001         -9.1498608722606090E+000         -9.2107806873481736E-006          3.6448798461828260E+000          5.1905777761819785E+000          2.8287880321779637E+000         -1.8425140390829053E-001          3.8462324508866358E-002          4.6417688471448659E-001 
                            1017          1.0493406699862689E+007          1.0846352633928737E+001         -9.1536473660712634E+000         -9.2295350028363299E-006          3.6449923286679788E+000          5.1906666643420225E+000          2.8286075112876796E+000         -1.8404194915870262E-001          3.8143027192188129E-002          4.6409737222398023E-001 
